psbU,dtd,walR_4,ftsH_3,ahcY,glnQ_1,azoR1,bcp_3
salL,moaB,lipA2,yidC,rcsC_39,yhdY,rhaS_2,aroC
ppk_2,rhlB,btuD_11,rnpA,rcsC_40,yhdW,rsmF,mutM
scmP_2,sat,sasA_26,rpmH,pknD_13,pimB_1,bacC_2,psaE
rhaS_2,lyr,serS,pntAA,glyQ,arnC_6,comM,moeZ
pknD_29,pabA,mmpA,pntA_1,smc_3,mntB_1,psbA3_2,cysO_2
besA,dgkA,nth,pntB_1,trpD2_2,mntB_2,cpcG4_1,recA
ydaD,ybeY,glnB,yafJ,carA,mntA,cpcG4_2,leuC_1
merA_3,prfB,pgcA,moeA,mrnC,haeIIIM,cpcG2,leuD
COQ5_8,gatD,COQ5_5,pknD_26,rlmB,rcsC_30,cpcG1,drrA_2
sasA_23,ycf3_6,moaA_3,pkwA_3,xylF,iscS_2,cpcF,cobD_2
tcrA_6,psbZ,kdpB_5,pknD_27,pal_2,tri1,cpcE,hup_2
moaA_3,ribH,feoB,spkB_3,rtcA,pipB2_4,cpcD,mrdA
COQ5_9,menE_5,hoxY,petJ_3,murJ_1,lutA,cpcC,plqA
pgcA,ykfB,sfrA,petE,mshA_12,acoA,cpcA,ziaR
glnB,menA_1,rsxC,psbV,arnC_6,fda,cpcB,smtA
nth,pchA,pat,serC,mshA_13,lptB_4,pecF,sasA_14
mmpA,psbA3_3,ppsA_1,bepA_4,mshA_14,lptA,pecE,rcp1_3
serS,mshA_19,accA_2,gph_3,mshA_15,ftrC,pecC,rcsC_20
sasA_24,ubiL,addA,susA_2,btuD_19,typA,pccA,cntA
nboR,lysS,addB,mshA_22,nifJ_1,prs,pccB,psaA
btuD_14,glk,phoR,xynZ_3,gpmI,pknD_25,rluD,psaB
qmcA_2,glnQ_2,merA_1,tarA,ybiT,bioD1,patA_5,btuD_6
folP,phnE,ftsY,murJ_2,ziaR_2,scmP_2,nasF_2,rsgA_1
tpiA,queE,nusB,aspS,COQ5_12,ilvH,murJ,yajO_2
ppsA_1,psaI,htpG,htpX_4,dapH_1,mobA,tagU_2,dxs_3
pmt,psbE,clpB1_2,pncB2,mshA_16,clpP_4,rfbM,dapL_1
cph1_3,norV_2,gloA,nadD_2,iolG_3,rnr_1,rsmB,lnrL_2
rcp1_4,ndhC,alkJ,nadE,eamA,ubiX,mtgA_3,lnrN
sasA_25,ndhK1,rhlE,lnrL_2,envC,csm3,folK,COQ5_8
trmB,ndhJ,thiL,ycf3_9,thrS_2,hrcA,act,COQ5_9
cpdA_4,tpiA,gap2,sufB,trmFO,glpE_3,cymR,tagU
accC,folP,nadD_2,sufC,yfcG_5,susA_2,cysK1_2,cugP_7
psbX,qmcA,murC,sufD,pgl,purH,dnaJ_5,yhfK
tolB_9,btuD_16,murB,csd,rph,estB_2,hemH_2,dps1
tolB_10,pucA_2,nrtD,copA,adk_2,undec1A,rocA,speA_1
cmoM,mobA_1,ssuC_1,wecD,btuR,rcsC_31,rbsK,rimP
ribBA,argS,ompA_1,ampG,dcd,cheR_2,cugP_3,nusA
argC,lpxD,hypB_2,murF,thyA,cheB2,ilvB_1,murE
eno,rcsC_25,hypA,prfA,resA_4,rcsC_32,entS_3,pyk_2
ykoD_1,tatC,speB,rpmE,aroA1,cpoB_12,ampG,ybaB
ecfT_1,nadB,pepA,rpsI,cysG_1,pstB,dapH_1,recR
thyX,rimO,trxA_2,rplM,rbsB,pstA_1,rnhA,yabJ_1
ybdK,crhR,mutS2,truA,rbsA,pstC1,rpmA,pipB2_2
pepE,pucC,epsF,rplQ,rbsC,sphX_1,ribD_1,ndbB_2
hcaB_5,suhB_1,pilT,rpoA,ppsA_2,ycf3_9,mreB,fabG_4
psaB1_1,menA_2,grpE,rpsK,srpB,dnaK2_3,nhaS3_3,bioD1
argJ,tagG,dnaK_3,rpsM,glgP_1,hspA_3,murI,dcd
gatB,btuD_17,dnaJ_6,infA,fghA,hspA_4,hepT,btuR
yidD,mshA_20,rsgA,adk_1,queE,uvrA,proC_2,dnaJ_2
vte5,gmd_1,sigF,secY,mshA_17,hdc,mtnW,hutI
pncB2,pknD_21,psbO,rplO,rsfS,ureC,petG,dadD
nadD_2,dagK,ftsQ,rpsE,IMPDH,ureB1,rsmD,dagK_2
nadE_1,hemC,ftsZ,rplR,novR,ureA,hisH,nadK_2
lnrL_4,glgA_2,gshB,rpsH,sasA_25,ureD,yhaV,lipA2
ycf3_8,aroQ,hflX,rplE,zraR,psbA2,petA,gcvT
sufB,topA_1,purQ,rplX,rcsC_41,psbA1_1,petC1,gcvH
sufC,ndhB_3,purS,rplN,dapF_1,ppc,hcnC_1,deoC
sufD,petC1,zur,rpsQ,hfq,lip1,dhaAF_3,carA
csd,petA,qmcA_1,rplP,kefB_6,ilvE_2,apaH_2,ndhO
copA,hisH,rutE,rpsC,trpS,deoC2,bepA_2,hup_3
pds_3,rsmD,ubiB_4,rplV,yitJ,recO,tadA_2,ispF
cobQ,petG,btuD_12,rpsS,hcnC,mshA_32,rihA,rpe
bcp_2,mtnW,emrA,rplB,dhaA_2,recR,truB,leuB
hisF,clpC_2,pnp,rplD,rpiA,carC_2,iolS_3,htpX_3
ruvB_1,mshD,rapA,rplC,ybfK,acuC,hslO,msrQ_2
cpoB_14,lysA_3,spo0M,ndhN,hcaB_4,gshA,scmP_2,gloA
cbbS,dacA,ycf3_10,bicA_1,cpoB_13,trmL,pipB2_3,cheB_2
cbbL,ispU,cheB_3,hmuU,cpoB_14,prxU,pknD_37,rssB_1
panB,dnaJ_4,nreC,yusV_2,pknD_14,resA_2,besA,truA
hxlR,dnaJ_5,ppk_2,btuF_1,cpoB_15,dnaJ_5,ydaD,rplQ
rimM,dnaK2_3,hisD_2,araQ_2,yafJ,glgC,srkA_1,rpoA
flhA,pknD_22,rpoC2,moaA_2,mrdA_1,def_1,thiE,rpsD
pknD_30,clcA,rpoC,rpsD,potA,ftsX,argG,rpsK
rcsC_31,gutB_2,rpoB,hetR,potD,aat,rpsF,rpsM
livH_3,hetR,dtd3,gutB_2,potB,rpsN,glyA,ycf3_4
lipA2,rpsD,rpsT,xfp_1,mshA_18,thiD,tilS,clpB1
cheB_4,moaA_3,btuD_13,polA,murF,treZ,smc_4,ftsW
pknD_31,serC,pds_3,yidA_1,rimJ_1,glgX,patA_6,arnT_3
thiC,bepA_2,cntE,spkF,rluE,malQ_2,phoP_7,algU
pyrE_1,gph_2,dusB,cmpR_3,sasA_26,trmR,rcsC_33,queA
queC,susA,dnaK2_3,nuoL_2,pknD_15,glpE_4,psbA1,glgB_3
yceM,xynZ_1,cutA,ndhD1_3,purD,znuB,ppc,ytcD
proA_2,tarA,fosB_2,cimA,sasA_27,ziaR_2,accD,uvrC_2
thiE,aspS,cysO,thiG,menH_4,znuC,pppA,queF
pimB_1,htpX_4,trpB_2,yhdJ,expZ,znuA,leuB,btuB_17
cpoB_15,trmJ,ctpF_2,garR,cmpR_4,mazG,rsgA,fpuC
ycf3_9,psb28,mshA_26,yqjG_2,ubiB_2,sasA_19,dnaJ_6,trmFO
rcsC_32,gpmA_3,tmk,dpnM_2,prpC,rssB_8,dnaK_2,ribE
rcsC_33,pyrC_2,dagK,lptB_1,spkA_2,sasA_20,grpE_2,susA
tam_3,nadA,cpoB_13,pgi,btuD_20,yfeO,pilT,lpxG
dapF_2,gatA_1,sasA_27,cydA_1,trpC_2,gyrA_2,epsF_2,alkA
tri1,dnaE1,pgaC,cydB,lpdA,lnt,mutS2,ogt
rcsC_34,sipS,cysE_1,rhaR_1,amyX,cpcS1,trxA_2,rnhA
mprA_5,pbpG,frbC,queF,gshAB,yjmB,pepA,czcC_3
mshA_15,tyrS,bepE,yjcG,cphB_1,gpt,hydA,czcA_3
sasA_26,pyrF,mdtA_3,adhT,tolB_12,ywnH,nfuA_2,dipZ
rhaR_4,mscL,hcaC,bamA_3,pdxI,yjiA,yccX,resA_3
sasA_27,rfbA,atzE,shc,ndhK,pkwA_2,hybG,ispG
ydeP,cbiT,accD,ftsH2_1,sbcD,pyrG,hypD,glkA
pleD_2,rhaR_5,outO,pyrC_1,cysH,dgkA,kduD,lptD
saeR,dps_3,leuB,sipT_1,rcsC_42,ybeY,hypE,psbI
tsaE,rluB,petB_2,rssB_6,rcsC_43,prfB,hybF,nicS
ruvC,ftsH4,petD,rssB_7,cheB_4,gatD,ureG_2,mutS2
aqpZ2,btuD_18,rsbW,rcsC_33,ndbB_1,ycf3_10,rip3_2,pcrA_2
phoP_4,hlyD_3,ssrA,pyk_2,ndbB_2,arnT_3,psaK_2,cysQ_2
phoP_5,nahK,atpG_1,malP,petF_1,argR,psaK_3,tvaII
sasA_28,rcsC_26,atpA,stp,aroQ,sat,trpF,ileS
rssB_7,oatA,atpH,kojP,topA,rhlB,folE,nolA
spoVD,mfppA_1,atpF,estB_1,ndhB_2,moaB,fabG_4,gpsA
btuD_15,pepP_2,atpG_2,rsmE,ziaA,dtd,accA,pyrC_1
mshA_16,mdtC_1,atpE,dac,sigA2_3,yciC_2,dasC,yheI_2
glf,tcrA_3,atpB,fbaB,hemN,cysS,ywnH,sasA_15
glfT2,sasA_27,apcE_2,aspC,pbsA1_1,msmX_2,gpt,btuB_18
arnC_6,ilvA,apcA,cbiG,crtX,gsiA_2,yjmB,gshB
mshA_17,arnC_10,apcB_2,ankX,sasA_28,alaS,cpcS1,cbbY
mshA_18,fbiC_1,apcC,yhfK_2,arsC,rbgA,mprF,truB
mshA_19,infC_1,COQ3_2,menH_8,arsH_2,sasA_21,xynZ_1,psbO
mshA_20,cas4-cas1,besC,xpkA,cdr,pcrA_2,ybhN,fabH
btuD_16,lip1_2,sasA_28,pgm,aqpZ_1,era_2,petB_1,cbiA
sacA,ftsH_7,ftsW_2,tldD_3,sphX_1,sasA_22,petD_2,psaD
kaiB_1,yidC,galE,ccsB,cadI,vte5_2,rsbW_1,rmlC_3
proS,rnpA,yheI,dsbD,crtI_2,rmlD,moeA,cugP_8
ziaR_1,rpmH,hemN_2,secA,lysDH,obg,tolB_8,murB_3
accB,pntAA,pbsA1_2,ribF,dapL_2,sir_2,pkwA_3,tuaB_2
efp,pntA,ndhD1_4,rbn,gldA,upp_2,pknD_38,mshA_15
CARKD,pntB,ndk,surE_2,dnaK2_2,crtNb,petJ_2,mshA_16
prk_2,iscA,speA_1,pheS,dnaJ_2,prsA_3,petE,tuaD_5
rhaR_5,pds_1,cugP_1,dbpA_1,dnaJ_3,btuD_14,psbV,wcaJ_3
aes,cobQ,pdxH_2,leuA_1,ispU,luxQ,araQ_2,gltP
cpcT1,bcp_2,argB,pknD_28,dacA,zraS,gnd,cobS
mshA_21,srpB,pknD_23,sseA,lysA,amiB2,fabG_5,psaZ
mshA_22,glgP_2,pknD_24,mnmC,mshD_1,cobS,tagO,murD
mshA_23,fghA,plsY,glmU,clpC_1,tgt,groL2,perR
arnC_7,tuaD,mlaE,pvuIIM_3,pkwA_3,psbK,corA,desA_2
arnC_8,ftsE,rcsC_26,pyrD,spkB_1,psbM,rnc_2,rcsC_21
mshA_24,tagA_2,rcp1_5,cobO,pknD_16,araQ_2,iolG_2,mraY
hepA_3,degU_1,cph1_2,pipB2_3,lagD_2,btuF_3,rcsC_34,moeA
bshA_4,rsbW_2,pmt,glyS,hlyD_4,yusV_2,ribD_2,clcD
mshA_25,queG,ppsA_2,murD,capV,hmuU_2,purF,htrA_2
bshA_5,gph_3,tpiA,psaC,msmX_2,ndhN,purL,liaR_2
menE_2,yknY_3,folP,tuaD_1,folB,rplC,apcD_2,anmK
fadN,xdhA,qmcA_2,kefB_6,menD,rplD,rlmCD,rnd_2
fadA,fkpB,sasA_29,ftsW_2,ttuD,rplB,asnS,groL
fadE,copA_3,novR,apbC_2,menB,rpsS,phoP_8,yajL
pntA_2,feoB,ysdC,hemF_1,trxB,rplV,groS,tylN_2
pntB_2,des,IMPDH,cpcT2,dapL_3,rpsC,groL1,dmlR_3
tldD_2,ybiT,lpxD_2,thf1,purB,rplP,ndhH_1,mmsB
iscS_2,gpmI,rcsC_27,tolR_2,pfp_2,rpsQ,rsmH,estD
bchI,pipB2_3,clcA_2,tolQ_2,gatB,rplN,yusO,estB
ndhH,pknD_23,pknD_25,desV_3,argJ,rplX,mdtA_4,sigA2_1
rsmH,clpS_1,dnaK2_4,fetB_2,clpP_5,rplE,mdtB_2,clpP_1
COQ5_10,rne,dnaJ_7,sucC,rip3_2,rpsH,luxQ,clpP_2
cpoB_16,rnhB,pknD_26,sucD,ybhR_1,rplF,cheB_4,ndhN
gmd_2,pheA,rcsC_28,rcsC_34,yfcG_6,rplR,cheB_5,moaA_3
mshA_26,lon2,menH_4,bcrA,pknD_17,rpsE,gsiA_2,bacC_1
btuD_17,rpsJ,rlmB,algU,thiD,rplO,oxyE,wbbL
tagG,tuf,mrnC,leuB,glnB,secY,ugpC,fcl
menA_2,fusA_3,carA,pppA,pgcA,adk_2,cysS,fosB
neoA,rpsG,trpD2,accD,yceM,infA,yciC,mdtH
suhB_2,rpsL,sasA_30,atzE,queC,rpsM,dtd,dnaK_2
pucC,gltS,ackA,cpoB_9,pyrE,rpsK,moaB,ftsH_5
crhR,dxr_2,pspA,msrB,thiC,rpoA,rhlB,hchA
rimO,frdA,tal_3,mutS,bcp_2,rplQ,sat,yciC
atpD,yhfK_1,kefC_2,amiC,alaC,truA,lyr,alr
atpC,aspC_2,argD,livH_1,ymfD,rplM,arnT_3,pyrC_2
pknD_32,metK_1,mshA_27,lptB_2,rhaR_1,rpsI,ycf3_10,yisK
ahcY,crnA,btuD_14,livF_2,sigJ,rpmE,gatD,acuR
murK,cas2,arnC_7,folD,rsgA,prfA,prfB,yqhD_2
ampG_2,cas1_2,xseB,pdxJ,dnaJ_4,murF,ybeY,namA
valS,uvsE,xseA,gsiA_1,dnaK_2,ampG,dgkA,menH_2
larE,dnaK_2,recA,higB-1,grpE,wecD,pabA,mfd
apcD_1,eda,spkB_2,glsA1,epsE,phnE,psbZ,mfppA
rlmCD,miaB,smtA,menH_9,pilT_2,glnQ_2,ribH,mshA_17
asnS,btuD_19,hemL,bchE,epsF,rsfS,iscA,aldHT
phoP_6,sphR_1,hisI_2,dgcE,mutS2,ettA,pds_3,davT
groS,grxD,phoP_7,ycf3_10,trxA_2,COQ5_9,cobQ,crp
groL1,prcA,ppaX,pknD_29,pepA,mdh,bcp_2,slyA
ruvB_2,tadA_1,hpd,bamA_4,rutD,ndhO,srpB,rbgA
mftC,hemA,ecfT,pdxH_2,metG,mutM,ppsA_2,thadh
pstS1,pds_2,der_1,rssB_8,lptC,psaE,glgP_2,dap4
pstC_2,hspA_2,tpm,ompR,azoB_1,mraY,fghA,vapB2
pstB3_3,moaC,gpmA,mdtC_1,higB,purD,pgi,vapC2_1
alkA,cntE,pyrC_1,auaH_1,higA_1,sasA_23,lptB_4,hemF
htrA_3,rgtE,nadA,mprA_3,plsX,cmpR_3,yqjG_2,hemE
treS_2,arcB,leuA,walK_1,fabH,ubiB_5,garR,glgP
fgd1,crtB,pknD_27,mhpC,fabD,prpC,yhdJ,pilQ_2
ftsH4_2,pds_3,sseA,ddl,plsC,spkA_2,thiG,rplO
acr1,phzF,mnmC,tolB_5,ccmK4,anmK,cimA,rplR
rluB,rlpA_1,glmU,miaB,ccmK,yhbE,ndhD1_5,rplF
dps_2,nagZ,pyrD,cmpC_2,lip1_1,dfa3_2,nuoL_2,rpsH
rhaS_3,ebrB,cobO,aroF_3,ilvE_2,dfa5_3,cmpR_3,rpsZ
cbiT,mutL,pipB2_4,tkt_2,sasA_29,ggt,spkF,rplE
mscL,glpE_1,hisA,fabF_1,mprA_10,metK_3,ppk_2,rplX
pyrF,add,steT,acpP_1,folD,moaA_2,adhT,rplN
tyrS,purA,sphR_3,sdhE,deoC1,serC,tolQ_2,rpsQ
pbpG_1,ftrV,sphS,ribH,recO,bepA_5,tolR_2,rplP
sipT_2,pcrA_2,phoU,psbZ,mshA_19,gph_4,thf1,rpsC
ycf3_10,rpmI,cysR,yfcG_4,mutY,susA_3,cpcT2,rplV
COQ5_11,rplT,arnC_8,ycf3_11,COQ5_13,xynZ_1,rsbV,proA
dnaE1,glnH,fbiC_1,psaM,mscL,tarA,hemF,rpsL
gatA_1,chlB,yqgN,PSK,mshA_20,murJ_1,apbC,rpsG
phoD_3,mlhB,fcl,hlyD_4,mshA_21,aspS,ftsW_2,fus
clpC_1,vat,gmd_2,btuD_17,dapH_2,htpX_4,kefB_3,tuf
mshD,apaH_2,mshA_28,nadB,COQ3_2,tkt_2,ecfA2_2,rpsJ
lysA,bepA_3,btuD_15,tatC,mshA_22,aqpZ,ubiB_4,argB_2
dacA,rihA_1,prfC_2,htrA_1,arnC_7,comB,egtB_7,dnaE
ispU_1,fbiC_2,nrtA_1,dapH_2,btuD_21,rd,pepP_1,hpnP_3
dnaJ_6,merR1_3,cmpC_1,yiiM,glfT2,ccmK4,ffh,nahK
dnaJ_7,cpcT1,cmpB_1,noc_1,glf_1,ccmK,rpsP,yciO
dnaK2_3,yyaP,purF,choA_1,ubiB_3,ccsA,rpsU,gph_4
pknD_33,glyQ,purL,hrcA,btuD_22,tilS,gchK,cefD
clcA_1,apc4,ald_2,ubiB_3,mshA_23,smc_4,cbiM_1,cmpC_3
zupT_2,apc3,ileS_2,argD_2,mshA_24,patA_2,czcD,dsbD_3
rcsC_35,tvaII,menA_2,murG_1,gloB_1,phoP_6,cbiN,resA_4
lpxD,COQ5_11,neoA,ydfG,rplI,rcsC_33,cbiQ,bchB
IMPDH_1,ettA,suhB_2,rpsU,sasA_30,proB,ecfA3,lon2
ysdC,psbN,pucC,rpsP,sasA_31,cinA,cbiM_2,ald2
novR,psbH,tcrA_3,ffh,murE,glyA,efp,COQ5_10
sasA_29,tatA_2,sasA_31,narB,pknD_18,rpsF,accB,mshA_18
mutY,pth,btuB_5,nrtP,desV_3,argG,smtB,cntO_10
sigA2_2,rpsU1_3,crhR,cmpD_2,fetB_1,rsmA,proS,cntO_11
carB,rsmI,rimO,cmpC_3,sucC,ispE,kaiB_2,doeB_1
dps_3,yihV,sasA_32,nrtB_2,sucD,smc_5,sacA,doeB_2
kmo,cysQ,copR,nrtA,bcrA,lexA,btuD_16,recQ_2
trpB_1,pstS_2,czcR,sir_3,ycf3_9,argF,mshA_19,pgm
yciH,recR,murG_1,gltC_2,fbiC_2,pcxA,mshA_20,mdtA_4
fmt,mshA_21,murG_2,trpD,psbA3_3,rsxD,mshA_21,bepE_2
yqeN,recO,bshA_2,panD,yqeN,lacF_3,mshA_22,cmpR_3
COQ3_5,deoC1,atpD,ppa,mnmA,glsA2,mshA_23,acyP
rip3_2,haeIIIM_1,atpC,regX3,CARKD,psaA_1,mshA_24,icd_2
hcaR_2,mftC,clpB1_3,rcsC_35,sasA_32,psaB1,arnC_7,mutS_2
yhgF,alkA,estP,cugP_3,pknD_19,cynS,btuD_17,yabJ_2
yyaP_2,ada,yadH,ilvB,pknD_20,pvuIIM,spoVD_1,acpS
nadE_2,pbpE,kefB_4,entS_2,malK,mprA_5,cysA_1,argC
ttuD,gatB,cysC_2,hemH_2,icd,smpB,pcxA_3,murQ
glnQ_2,argJ,cysC_3,rlmD_2,phoP_7,sasA_24,rssB_5,fabF_3
yhdY,ahcY,nfi,rbsK,rcsC_44,fdtB,sasA_22,miaB
yhdW,aroF_6,COQ3_3,ndhB_2,COQ5_14,msrA,phoP_9,nadD
mshA_27,dnaJ_6,btuD_16,topA,petC1,rffG,phoP_10,msrB_1
arnC_9,yeeZ,relK,aroQ1,petA,fdhD,pcaK,rpsO
mntB_3,ssuA,yefM,COQ5_9,rcsC_45,relA,aqpZ_2,mdtA_5
mntB_4,ssuB,clpC_2,yrrK,pphC,moaA_3,glpK,mdtC_7
mntA,ssuC,der_2,sasA_23,cpoB_16,tolQ_2,rfuC,rbfA
bspRIM,auaH_3,bepA_7,yqjG_3,rfbF,tolR_2,ndoA,argJ
sasA_30,lacG,vapC,sigE,lhgD,merA_2,mglA,prfB_2
era_3,tam_2,yojI_2,leuS,dapH_3,lgt_2,tmpC,rlmL
psbA3_2,msrQ,menB,galK_2,hldD,nrtB_1,glcP,gpx1
tlyA,hisZ,dusA,gtaB,rfbC,ureF,btuD_18,csoR
apcD_2,suhB_2,sigB,iolG_4,hepA,ureE,modA,merA_3
glnA,ureG_2,cysW,mshA_23,mshA_25,cobN_2,vldH,actP
COQ5_12,btuD_20,cysT,hepA_2,arnC_8,pgk,ndhI_1,gatA_2
mdtA_4,COQ3_2,sbpA,bshA_4,mshA_26,pal_2,sasA_23,shc
mdtC_2,nfi,dhaL,gloB_2,gmd_2,trpA,glnQ_1,speA_2
iscS_3,mglA,dhaK,rplI,hxlR_1,ndhL,yhdY,pknD_9
topA_1,macB_4,ctpC,dnaB,trmR_1,larC,yhdW,clsA
soxA,mdtA_3,def_3,trkA,hisC_4,yciO,panE,leuS
acoA,pknD_24,dnaA,nhaS2,lysS,rbfA,COQ5_11,dnaG
lacX,ppx,dnaN,ycf3_12,treZ,mamM,ycf3_11,leuC_2
fda,plqA,sasA_33,ndhH,glgX_2,soj,rcsC_35,vraR_3
ubiD,xynZ_2,rpmG,rsmH,COQ5_15,rnd_3,fur,sasA_16
ndhD1_3,tagA_3,rnr_2,glmS,malQ_1,thrC,sigA2_4,spkD
mtcA2_1,cysE_2,nplT,COQ5_10,nemA_2,moaA_4,gpsA,dapL_2
ndhB_2,gfo_2,moeZ,apc3,norV_2,yfmJ,lipA,adhT_2
mfppA,mshA_22,selU,apc4,ydhR,allB,fbiC_2,mkl
ruvA,tuaB_2,blh,hisC,ydgJ,mshA_33,ygfA,parD1
bioF,cphB_2,dnaG,clpS_2,bltD,oleD,infC_2,rnz
mfd,gshAB,era_3,hemW,map_2,iolG_5,pstB3,oppF
mtcA2_2,ycf3_7,psbA3_3,yacL,map_3,cysE_2,pstA_2,oppD
hslO,pstS_3,tlyA,glgB,xerC_2,xynZ_2,pstS_3,oppC
hhoA,pstA_2,apcD_5,malE,soxA_2,plqA,ycf3_12,oppB
crtN,pstB3_2,glnA,ykfA,spkB_2,ppx,gshAB,oppA_3
psaF_1,cpoB_10,COQ5_6,era_1,pknD_21,pknD_26,cphB_2,cphB
psbH_2,ltxD_2,gutB_1,liaR_3,pkwA_4,dxs_2,ycf3_13,sphR_2
psbB_2,amiB2,hetR,aroA1,tolB_13,ctaE_2,ndhK1_2,lon
psbC_2,barS1,rpsU1_1,hfq,trmB,ctaD_2,mshA_25,bepA_5
psbD1_2,cobS,rcsC_29,dapF_2,cpdA,fdxB,mshA_26,araQ
apcD_3,tgt,rcsC_30,qorA,guaA,nagB,iolG_3,hflX
apcE_1,psbK,rcsC_31,sasA_24,rcsC_46,hmp_1,cysE_2,yhgF
apcD_4,psbM,rcp1_6,garB_1,rcp1_4,cugP_2,xynZ_2,auaH_3
apcB_1,prlC,liaR_3,phoP_5,cph1_3,ilvB,COQ2,walK
psbA1_2,ileS,selO,rcsC_36,cseB,entS_2,ppx,phoP_3
chlF,gnd,rimJ,rssB_9,mamM,hemH_2,pknD_39,secDF
rssB_8,groL1,bioB,ctaE_4,rbfA,nifJ_1,mdtA_5,secF
sasA_31,groS,petL,ctaD_4,yciO,preA,macB_3,czcD
phoP_7,phoP_5,aroB,fdxB,larC,rbsK,ycf3_14,czcA_4
psaA_2,tylN,bmrU,dnaK2_2,ndhL,IMPDH_1,vapC_1,mdtA_6
psaB,asnS,tkt_2,dusB,trpA_2,pyrB,yknY_1,htpX_4
psaL_1,rlmCD,comB,speA_2,pal_3,minD_2,gph_3,ubiB_3
nifJ,apcD_1,ccmK4,crtN_2,pgk,ftsH_3,queG,mrnC
rcsC_36,purL,ccmK,psaF_2,gph_3,thadh,rsbW_2,rlmB
cheY,purF,ccsA,psbH_2,infC_1,cysH,rssB_6,clcA
cheW,ribD_1,tilS,psbB_1,speE,cpdA_1,degU_1,fabI
cheB_5,rcsC_27,smc_5,psbC_1,speH,zosA,tagA,cutA
cheR1,rnc_2,patA_2,psbD1,pknD_22,gltI,btuD_19,cbiX_2
petB_1,corA,phoP_8,apcD_1,pknD_23,cmpB_2,hybD,grpE
nhaP2,groL2,rcsC_32,apcE_2,gloB_2,btuD_15,mopII,tig
sasA_32,tagO,proB,apcD_2,blh,sufS,ctaB_1,clpX
mrgA,fabG_4,cinA,apcB_2,yhjQ_1,cpoB_13,fdxH,glvI
liaR_3,ald_2,glyA,psbA1_2,prsA_4,pimB_2,hesB1,garB
sasA_33,ndhH,rpsF,chlF,btuD_23,pknD_27,hesA1,fabG_5
rcp1_5,phoU,argG,rssB_10,hlyD_5,pknD_28,nifW2,hxlR
rcsC_37,sphS,rsmA,walK_2,ctpF_2,speH,nifK_1,btuD_7
rcsC_38,sphR_2,ispE,phoP_6,sasA_33,speE,nifD_1,rssB_2
rcsC_39,steT,smc_6,psaA_2,cusR,sigA2_3,nifK_2,sasA_17
rpsU1_3,hisA,lexA,psaB_2,bmrU_2,shc,nifD_2,phoB
acsA_2,pipB2_4,argF,psaL_2,hmp,ddpX,nifH,pacL
xpkA_2,nhaS3_1,pcxA,nifJ,todS_1,btuD_16,nifS,acpP_2
msrQ_2,cobO,rsxD,glcK,lpxD,hlyD_6,nifB,ppa
ynfM,pyrD,lacF_2,hisD_2,hspA_3,cobK,PGdx,panD_2
fenF,glmU,rpsU1_2,ccmK2_2,sdhE,cbiD,amyM,uvrA
yidA_1,rcsC_28,glsA2,clpP_2,acpP_2,rpiA,kefB_4,hpnP_4
acpP_3,mnmC,psaA_2,auaH_2,fabF_2,mshA_34,ykqA,nfi
acpS,sseA,psaB1,lgrD_4,tkt,sasA_25,pknD_40,dnaJ_3
fabH_3,pknD_25,cynS,pksE_1,iolS_1,rhaR,ureF,yjmB
dmlR,leuA_1,pvuIIM_2,noc_2,acnB,sasA_26,ureE,sfnG
choA,chbG,mprA_5,auaH_3,htrA_3,ydeP,lipM,glgC
hcaB_6,bepA_4,smpB,mgtA_2,sasA_34,tsaE,kdpC_2,lapB_4
dhaA_2,nadK_1,sasA_34,livQ,mnmE_1,ruvC,kdpB_3,dnaK2
catM,nuoK,fdtB,nhaP2_2,pknD_24,fbiC_1,kdpA_2,dnaJ_4
nucA,ndhI_2,msrA,crcB_1,selO,psbA3_2,sasA_24,rsgA_2
phoD_4,ndhA,rffG,bepA_5,rimJ_2,cpcG4_1,degU_2,yedY1_2
hetR,gltA,fdhD,rcsC_37,bioB,cpcG4_2,tmrB,kdgA
gutB_1,alr2,relA,rcp1_3,petL,cpcG2,topA_2,lacF
pknD_34,alkJ,moaA_4,sasA_25,aroB,cpcG1,cpoB_11,pyrE
clcA_2,sufS,cpoB_14,sasA_26,ywqD,cpcF,ctaE_2,rpoC
pknD_35,novN_2,thadh,hcaB_4,rnz,cpcE,ctaD_3,rpoC2
rapA_2,mshA_23,ftsH_3,psaB1_2,devR,cpcD,fdxB,argS
iolA,mshA_24,minD_3,psaB1_3,hlyD_6,cpcC,cobL,zupT
ppgK,mshA_25,pyrB,argJ,lagD_3,cpcA,htrA_4,cysA_2
yedZ1,mshA_26,amiD,gatB,cobP,cpcB,oatA,modB
yedY1_1,mshA_27,rbsK,ppk_2,ilvB_1,pecF,pepP_2,modA
hemN,rfbE_2,preA,mshA_24,clpB1_2,pecE,nifJ,novR
pbsA1_2,mshA_28,nifJ_2,mshA_25,kynB,pecC,queD,ftsH_6
ndhD1_4,per,hemH_2,mshA_26,rcsC_47,pccA,livF_3,andAb
lnrK_2,galE1,entS_2,hyaD,ureG,pccB,fprB,pipB2_3
lagD_3,fmt_3,ilvB,arnC_5,suhB_2,rluD,plsY_2,hom
btuD_18,desV_1,cugP_2,arnC_6,cpoB_17,patA_3,cysA_2,btuB_19
